IDIndikator;Indikator;IDTer;nTer;God+Mes;nVrTacka;Vrednost;IDStatusPodatka;nStatusPodatka;IDStatusPoverljivosti;nStatusPoverljivosti;IDJedinicaMere;nJedinicaMere
2403040103IND01;Average net earnings;70246;Stari grad;202503;2025/march;191397;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70246;Stari grad;202504;2025/april;195035;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70246;Stari grad;202505;2025/may;181838;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70246;Stari grad;202506;2025/june;187817;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70246;Stari grad;202507;2025/july;196689;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70246;Stari grad;202508;2025/august;180045;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70246;Stari grad;202509;2025/september;183944;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70246;Stari grad;202510;2025/october;182136;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70246;Stari grad;202511;2025/november;185937;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70254;Čukarica;202412;2024/december;134050;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70254;Čukarica;202501;2025/january;126811;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70254;Čukarica;202502;2025/february;123355;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70254;Čukarica;202503;2025/march;130565;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70254;Čukarica;202504;2025/april;130473;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70254;Čukarica;202505;2025/may;126654;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70254;Čukarica;202506;2025/june;128343;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70254;Čukarica;202507;2025/july;129077;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70254;Čukarica;202508;2025/august;125623;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70254;Čukarica;202509;2025/september;128793;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70254;Čukarica;202510;2025/october;130010;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70254;Čukarica;202511;2025/november;133781;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;71293;Surčin;202412;2024/december;101352;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;71293;Surčin;202501;2025/january;98283;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;71293;Surčin;202502;2025/february;95539;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;71293;Surčin;202503;2025/march;98429;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;71293;Surčin;202504;2025/april;100623;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;71293;Surčin;202505;2025/may;99060;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;71293;Surčin;202506;2025/june;99576;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;71293;Surčin;202507;2025/july;98858;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;71293;Surčin;202508;2025/august;98001;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;71293;Surčin;202509;2025/september;100770;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;71293;Surčin;202510;2025/october;100693;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;71293;Surčin;202511;2025/november;102486;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS12;Region Vojvodine;202412;2024/december;102414;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS12;Region Vojvodine;202501;2025/january;102169;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS12;Region Vojvodine;202502;2025/february;97562;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS12;Region Vojvodine;202503;2025/march;101964;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS12;Region Vojvodine;202504;2025/april;102326;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS12;Region Vojvodine;202505;2025/may;101417;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS12;Region Vojvodine;202506;2025/june;100889;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS12;Region Vojvodine;202507;2025/july;102923;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS12;Region Vojvodine;202508;2025/august;99917;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS12;Region Vojvodine;202509;2025/september;104435;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS12;Region Vojvodine;202510;2025/october;104463;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS12;Region Vojvodine;202511;2025/november;107014;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS121;Zapadnobačka oblast;202412;2024/december;87053;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS121;Zapadnobačka oblast;202501;2025/january;88668;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS121;Zapadnobačka oblast;202502;2025/february;84767;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS121;Zapadnobačka oblast;202503;2025/march;87549;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS121;Zapadnobačka oblast;202504;2025/april;88522;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS121;Zapadnobačka oblast;202505;2025/may;88742;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS121;Zapadnobačka oblast;202506;2025/june;88540;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS121;Zapadnobačka oblast;202507;2025/july;89307;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS121;Zapadnobačka oblast;202508;2025/august;87005;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS121;Zapadnobačka oblast;202509;2025/september;89270;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS121;Zapadnobačka oblast;202510;2025/october;91840;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS121;Zapadnobačka oblast;202511;2025/november;91729;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80047;Apatin;202412;2024/december;85402;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80047;Apatin;202501;2025/january;88534;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80047;Apatin;202502;2025/february;83222;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80047;Apatin;202503;2025/march;85888;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80047;Apatin;202504;2025/april;87833;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80047;Apatin;202505;2025/may;87482;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80047;Apatin;202506;2025/june;90624;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80047;Apatin;202507;2025/july;89240;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80047;Apatin;202508;2025/august;85970;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80047;Apatin;202509;2025/september;87813;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80047;Apatin;202510;2025/october;91423;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80047;Apatin;202511;2025/november;89124;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80233;Kula;202412;2024/december;86022;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80233;Kula;202501;2025/january;88189;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80233;Kula;202502;2025/february;83771;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80233;Kula;202503;2025/march;86677;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80233;Kula;202504;2025/april;86894;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80233;Kula;202505;2025/may;88039;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80233;Kula;202506;2025/june;86364;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80233;Kula;202507;2025/july;88407;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80233;Kula;202508;2025/august;86773;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80233;Kula;202509;2025/september;88914;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80233;Kula;202510;2025/october;91051;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80233;Kula;202511;2025/november;92535;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80306;Odžaci;202412;2024/december;84762;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80306;Odžaci;202501;2025/january;85873;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80306;Odžaci;202502;2025/february;83911;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80306;Odžaci;202503;2025/march;84971;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80306;Odžaci;202504;2025/april;86239;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80306;Odžaci;202505;2025/may;86385;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80306;Odžaci;202506;2025/june;88973;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80306;Odžaci;202507;2025/july;86418;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80306;Odžaci;202508;2025/august;83747;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80306;Odžaci;202509;2025/september;85502;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80306;Odžaci;202510;2025/october;87880;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80306;Odžaci;202511;2025/november;87242;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80381;Sombor;202412;2024/december;88879;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80381;Sombor;202501;2025/january;89976;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80381;Sombor;202502;2025/february;86010;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80381;Sombor;202503;2025/march;89402;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80381;Sombor;202504;2025/april;90346;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80381;Sombor;202505;2025/may;90306;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80381;Sombor;202506;2025/june;88857;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80381;Sombor;202507;2025/july;90821;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80381;Sombor;202508;2025/august;88595;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80381;Sombor;202509;2025/september;91218;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80381;Sombor;202510;2025/october;93770;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;80381;Sombor;202511;2025/november;93679;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS122;Južnobanatska oblast;202412;2024/december;100305;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS122;Južnobanatska oblast;202501;2025/january;101133;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS122;Južnobanatska oblast;202502;2025/february;96619;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS122;Južnobanatska oblast;202503;2025/march;100201;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS122;Južnobanatska oblast;202504;2025/april;102763;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS122;Južnobanatska oblast;202505;2025/may;101614;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS122;Južnobanatska oblast;202506;2025/june;99789;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS122;Južnobanatska oblast;202507;2025/july;101561;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS122;Južnobanatska oblast;202508;2025/august;98451;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS122;Južnobanatska oblast;202509;2025/september;104952;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS122;Južnobanatska oblast;202510;2025/october;100924;A;Normal value;F;Free (free for publication);RSD;RSD
